Transaction_ID,Date,Customer_ID,Amount,Category,Payment_Method,Location
435,2024-03-17,CUST697,228.89,Home,Credit Card,Houston
436,2024-10-06,CUST390,476.43,Groceries,Debit Card,Chicago
437,2024-01-19,CUST360,234.44,Groceries,Cash,Chicago
438,2024-07-08,CUST863,172.21,Clothing,Debit Card,Los Angeles
439,2024-10-25,CUST648,334.36,Books,Debit Card,Miami
440,2024-10-09,CUST218,70.89,Clothing,Cash,Miami
441,2024-03-16,CUST600,267.32,Electronics,Cash,Houston
442,2024-08-08,CUST861,126.77,Home,Cash,New York
443,2024-03-06,CUST523,357.73,Books,Cash,Los Angeles
444,2024-01-22,CUST289,286.35,Clothing,PayPal,Miami
445,2024-06-06,CUST47,474.26,Groceries,Cash,New York
446,2024-07-05,CUST166,366.01,Groceries,PayPal,Houston
447,2024-01-21,CUST757,393.14,Groceries,PayPal,New York
448,2024-07-02,CUST547,184.89,Clothing,Cash,Miami
449,2024-04-17,CUST577,234.37,Books,Cash,Houston
450,2024-12-15,CUST72,431.91,Home,Cash,New York
451,2024-05-07,CUST308,397.08,Home,PayPal,Houston
452,2024-12-07,CUST92,190.53,Books,PayPal,Miami
453,2024-02-22,CUST405,156.91,Clothing,Cash,Miami
454,2024-06-30,CUST716,199.45,Home,Credit Card,Los Angeles
455,2024-10-13,CUST126,237.77,Groceries,PayPal,Miami
456,2024-07-27,CUST851,273.7,Clothing,PayPal,Miami
457,2024-11-13,CUST144,228.9,Books,Debit Card,Chicago
458,2024-03-20,CUST743,452.81,Groceries,PayPal,Chicago
459,2024-05-01,CUST570,478.09,Electronics,Cash,New York
460,2024-03-24,CUST287,435.7,Books,PayPal,New York
461,2024-03-31,CUST900,209.0,Clothing,PayPal,Houston
462,2024-07-30,CUST443,103.71,Groceries,Credit Card,Miami
463,2024-01-13,CUST216,172.15,Groceries,Debit Card,Los Angeles
464,2024-04-01,CUST626,445.51,Books,PayPal,Miami
465,2024-06-19,CUST517,331.53,Books,Credit Card,Los Angeles
466,2024-07-29,CUST981,468.88,Home,PayPal,Miami
467,2024-12-08,CUST822,218.73,Electronics,Debit Card,Los Angeles
468,2024-05-07,CUST326,471.88,Books,Cash,New York
469,2024-05-16,CUST906,16.8,Groceries,Cash,Houston
470,2024-03-22,CUST699,107.19,Groceries,Debit Card,Los Angeles
471,2024-12-25,CUST969,285.86,Clothing,Credit Card,Miami
472,2024-02-25,CUST351,90.31,Books,PayPal,Miami
473,2024-07-14,CUST651,491.9,Clothing,Cash,Houston
474,2024-01-20,CUST268,341.91,Home,PayPal,New York
475,2024-08-28,CUST771,385.77,Electronics,Debit Card,Chicago
476,2024-04-23,CUST725,322.41,Home,PayPal,Los Angeles
477,2024-04-12,CUST464,289.66,Groceries,PayPal,Houston
478,2024-08-23,CUST280,401.41,Groceries,Credit Card,Miami
479,2024-06-28,CUST252,79.59,Books,Debit Card,Chicago
480,2024-06-05,CUST679,161.66,Electronics,Cash,Houston
481,2024-04-26,CUST330,126.62,Books,PayPal,New York
482,2024-04-24,CUST350,370.54,Groceries,PayPal,New York
483,2024-01-13,CUST216,382.5,Books,Credit Card,Los Angeles
484,2024-12-03,CUST471,245.91,Clothing,Cash,Houston
485,2024-04-08,CUST983,307.13,Clothing,Credit Card,Los Angeles
486,2024-07-23,CUST614,382.88,Groceries,PayPal,New York
487,2024-06-17,CUST337,267.64,Home,Debit Card,Chicago
488,2024-05-22,CUST17,315.9,Books,Debit Card,Houston
489,2024-02-05,CUST936,22.47,Clothing,Debit Card,Miami
490,2024-05-22,CUST709,53.05,Books,PayPal,Chicago
491,2024-06-28,CUST137,37.35,Groceries,Cash,Houston
492,2024-11-24,CUST662,15.63,Books,Debit Card,Los Angeles
493,2024-09-17,CUST945,460.49,Groceries,Debit Card,Chicago
494,2024-07-23,CUST3,435.38,Groceries,Credit Card,New York
495,2024-12-13,CUST624,169.1,Books,Debit Card,Miami
496,2024-10-01,CUST488,49.52,Clothing,Cash,Houston
497,2024-06-18,CUST5,466.12,Books,Cash,Miami
498,2024-01-15,CUST924,181.56,Clothing,PayPal,Chicago
499,2024-02-29,CUST10,373.07,Home,Credit Card,New York
500,2024-05-13,CUST689,479.19,Home,PayPal,Los Angeles
501,2024-04-01,CUST178,157.24,Groceries,Credit Card,Los Angeles
502,2024-10-24,CUST424,37.68,Clothing,Cash,Chicago
503,2024-05-15,CUST570,313.5,Home,Debit Card,Los Angeles
504,2024-01-20,CUST917,161.17,Home,Cash,Miami
505,2024-02-25,CUST714,452.73,Books,Debit Card,Miami
506,2024-11-01,CUST721,226.08,Clothing,Credit Card,Miami
507,2024-08-10,CUST501,172.62,Clothing,PayPal,Miami
508,2024-06-25,CUST781,91.73,Books,Credit Card,Miami
509,2024-06-09,CUST403,155.1,Clothing,PayPal,New York
510,2024-08-11,CUST552,402.16,Groceries,Credit Card,Miami
511,2024-11-06,CUST84,84.11,Groceries,Cash,Miami
512,2024-09-18,CUST807,440.88,Home,Debit Card,Miami
513,2024-02-29,CUST898,85.81,Clothing,Debit Card,Houston
514,2024-07-16,CUST665,63.63,Books,PayPal,New York
515,2024-10-22,CUST667,455.56,Electronics,Credit Card,Miami
516,2024-04-07,CUST80,207.79,Books,PayPal,New York
517,2024-05-10,CUST552,283.02,Groceries,Credit Card,New York
518,2024-01-23,CUST32,316.2,Electronics,Credit Card,New York
519,2024-12-28,CUST914,351.43,Clothing,Debit Card,Houston
520,2024-08-11,CUST853,144.21,Groceries,Cash,New York
521,2024-01-01,CUST836,424.76,Groceries,PayPal,Chicago
522,2024-09-23,CUST688,128.45,Clothing,Debit Card,Miami
523,2024-10-02,CUST456,61.11,Home,Cash,Los Angeles
524,2024-12-17,CUST689,472.97,Clothing,Cash,Los Angeles
525,2024-12-09,CUST127,455.05,Books,Debit Card,Houston
526,2024-04-10,CUST362,53.05,Books,Debit Card,New York
527,2024-07-05,CUST996,24.49,Clothing,PayPal,Los Angeles
528,2024-08-08,CUST833,440.71,Books,Cash,Houston
529,2024-02-05,CUST386,239.04,Groceries,Cash,Miami
530,2024-12-06,CUST848,241.06,Home,PayPal,New York
531,2024-06-18,CUST616,384.73,Books,Cash,Miami
532,2024-11-15,CUST367,295.16,Home,PayPal,Chicago
533,2024-06-09,CUST397,493.95,Groceries,Cash,Miami
534,2024-12-05,CUST182,184.38,Clothing,Cash,Miami
535,2024-03-04,CUST860,223.26,Home,Credit Card,Chicago
536,2024-06-02,CUST787,288.1,Electronics,Debit Card,Chicago
537,2024-09-16,CUST832,226.43,Groceries,Debit Card,Chicago
538,2024-06-07,CUST714,14.83,Electronics,Debit Card,Los Angeles
539,2024-12-07,CUST9,248.42,Groceries,Cash,Houston
540,2024-07-28,CUST128,337.52,Home,Debit Card,Los Angeles
541,2024-06-16,CUST474,175.2,Clothing,Cash,New York
542,2024-07-25,CUST380,173.19,Books,PayPal,Los Angeles
543,2024-12-22,CUST959,47.08,Home,Credit Card,Los Angeles
544,2024-05-31,CUST198,188.13,Groceries,PayPal,Houston
545,2024-10-10,CUST456,92.73,Home,Debit Card,Houston
546,2024-03-06,CUST10,313.9,Clothing,Credit Card,Houston
547,2024-04-08,CUST227,340.3,Home,PayPal,Houston
548,2024-08-03,CUST761,458.8,Home,Credit Card,Los Angeles
549,2024-12-06,CUST21,59.93,Home,Credit Card,Miami
550,2024-07-13,CUST777,467.84,Electronics,Credit Card,Los Angeles
551,2024-12-12,CUST288,480.41,Groceries,Credit Card,New York
552,2024-03-30,CUST697,102.58,Electronics,Debit Card,Miami
553,2024-11-11,CUST944,318.94,Books,Cash,New York
554,2024-10-18,CUST727,149.71,Clothing,Cash,Miami
555,2024-06-03,CUST367,397.43,Home,Credit Card,New York
556,2024-07-26,CUST197,394.36,Electronics,Cash,Chicago
557,2024-10-07,CUST93,180.58,Electronics,Credit Card,Los Angeles
558,2024-01-01,CUST836,491.87,Groceries,PayPal,Miami
559,2024-06-04,CUST629,249.9,Home,Credit Card,Chicago
560,2024-05-26,CUST641,312.82,Clothing,Cash,Los Angeles
561,2024-04-17,CUST311,297.21,Groceries,PayPal,New York
562,2024-08-08,CUST828,495.89,Electronics,PayPal,Miami
563,2024-10-23,CUST736,185.78,Electronics,Cash,Houston
564,2024-11-06,CUST227,130.09,Clothing,Cash,Miami
565,2024-12-01,CUST240,259.14,Electronics,Cash,Houston
566,2024-06-13,CUST506,491.11,Groceries,Debit Card,Chicago
567,2024-08-26,CUST991,452.62,Clothing,Debit Card,Houston
568,2024-08-14,CUST372,16.6,Groceries,Debit Card,Miami
569,2024-08-14,CUST38,162.69,Clothing,Credit Card,Chicago
570,2024-12-11,CUST288,87.61,Groceries,Cash,Los Angeles
571,2024-04-19,CUST505,326.46,Electronics,Credit Card,New York
572,2024-09-18,CUST927,351.75,Groceries,PayPal,Miami
573,2024-08-30,CUST721,135.24,Clothing,PayPal,New York
574,2024-03-27,CUST724,498.1,Electronics,Debit Card,Miami
575,2024-12-03,CUST621,172.07,Electronics,PayPal,New York
576,2024-02-13,CUST215,140.05,Books,Cash,New York
577,2024-05-25,CUST8,497.57,Home,PayPal,Miami
578,2024-09-20,CUST201,330.06,Home,PayPal,Houston
579,2024-12-05,CUST841,331.41,Groceries,Cash,Chicago
580,2024-11-20,CUST654,169.79,Groceries,Debit Card,Houston
581,2024-11-13,CUST406,20.53,Home,PayPal,Los Angeles
582,2024-06-20,CUST114,436.66,Electronics,Credit Card,Miami
583,2024-02-17,CUST891,463.64,Home,PayPal,New York
584,2024-04-30,CUST285,10.29,Clothing,Debit Card,Los Angeles
585,2024-12-10,CUST583,288.96,Groceries,Cash,New York
586,2024-06-07,CUST513,154.84,Books,Credit Card,New York
587,2024-04-25,CUST506,103.82,Home,Debit Card,Los Angeles
588,2024-04-11,CUST175,237.71,Clothing,Cash,Houston
589,2024-03-16,CUST566,197.26,Electronics,Credit Card,Chicago
590,2024-01-13,CUST199,349.17,Clothing,Cash,Miami
591,2024-01-24,CUST676,138.79,Electronics,Cash,Houston
592,2024-05-05,CUST757,190.7,Books,PayPal,Chicago
593,2024-08-31,CUST580,186.56,Groceries,Cash,Houston
594,2024-11-08,CUST689,258.73,Clothing,Cash,New York
595,2024-02-07,CUST699,496.86,Home,Credit Card,Los Angeles
596,2024-08-21,CUST618,215.13,Books,Cash,New York
597,2024-07-31,CUST579,355.1,Groceries,Credit Card,Los Angeles
598,2024-11-18,CUST180,70.51,Groceries,Credit Card,Los Angeles
599,2024-10-21,CUST67,176.39,Clothing,Debit Card,New York
600,2024-04-09,CUST603,134.49,Books,Debit Card,Los Angeles
601,2024-12-22,CUST132,100.49,Books,Debit Card,New York
602,2024-07-15,CUST764,144.41,Clothing,Cash,Houston
603,2024-09-10,CUST67,46.24,Home,Credit Card,Miami
604,2024-07-23,CUST131,227.69,Clothing,Debit Card,New York
605,2024-05-04,CUST266,337.54,Groceries,Credit Card,Houston
606,2024-03-16,CUST956,403.71,Books,Debit Card,New York
607,2024-12-01,CUST584,457.1,Books,Debit Card,Chicago
608,2024-12-18,CUST877,431.43,Groceries,Cash,Los Angeles
609,2024-01-03,CUST234,448.43,Clothing,Cash,Los Angeles
610,2024-02-24,CUST903,16.39,Clothing,PayPal,Los Angeles
611,2024-08-05,CUST536,68.62,Home,PayPal,Houston
612,2024-04-22,CUST747,382.22,Electronics,PayPal,Chicago
613,2024-03-31,CUST802,125.27,Groceries,Credit Card,Miami
614,2024-12-22,CUST281,92.67,Clothing,Debit Card,Miami
615,2024-09-22,CUST197,37.15,Home,Debit Card,Miami
616,2024-08-25,CUST869,288.09,Home,Cash,New York
617,2024-01-26,CUST695,122.29,Books,Cash,New York
618,2024-10-12,CUST24,48.26,Electronics,Cash,Miami
619,2024-05-07,CUST994,42.33,Clothing,Credit Card,Chicago
620,2024-03-03,CUST710,362.94,Groceries,PayPal,Miami
621,2024-08-21,CUST695,369.57,Home,Credit Card,Los Angeles
622,2024-03-09,CUST546,173.86,Books,Cash,New York
623,2024-08-25,CUST630,454.91,Home,Credit Card,Houston
624,2024-12-07,CUST259,39.84,Electronics,Credit Card,Los Angeles
625,2024-09-28,CUST698,293.46,Electronics,Cash,New York
626,2024-10-13,CUST574,482.99,Clothing,PayPal,Chicago
627,2024-10-31,CUST905,484.71,Groceries,Credit Card,New York
628,2024-06-11,CUST465,317.35,Groceries,Credit Card,Houston
629,2024-08-14,CUST3,168.8,Books,Cash,Chicago
630,2024-11-09,CUST961,334.14,Home,PayPal,Los Angeles
631,2024-09-15,CUST438,308.22,Groceries,Credit Card,Houston
632,2024-08-06,CUST657,32.8,Electronics,Cash,Los Angeles
633,2024-10-07,CUST690,73.66,Home,Credit Card,Houston
634,2024-08-16,CUST966,459.41,Groceries,Cash,New York
635,2024-03-22,CUST666,463.65,Groceries,Debit Card,Miami
636,2024-08-31,CUST54,96.86,Electronics,PayPal,Miami
637,2024-08-18,CUST875,360.54,Groceries,Cash,New York
638,2024-05-12,CUST962,50.34,Home,PayPal,New York
639,2024-05-06,CUST331,219.32,Clothing,Debit Card,Miami
640,2024-11-22,CUST443,344.37,Clothing,Credit Card,Chicago
641,2024-05-21,CUST865,109.06,Books,Debit Card,Los Angeles
642,2024-09-23,CUST417,359.9,Clothing,PayPal,New York
643,2024-09-05,CUST281,196.52,Home,PayPal,New York
644,2024-11-16,CUST125,314.6,Electronics,Cash,New York
645,2024-05-02,CUST697,100.36,Electronics,Debit Card,New York
646,2024-05-20,CUST531,409.69,Electronics,Cash,Houston
647,2024-08-13,CUST478,355.58,Groceries,PayPal,Miami
648,2024-02-09,CUST508,250.17,Electronics,PayPal,Los Angeles
649,2024-05-26,CUST371,354.61,Clothing,Credit Card,Chicago
650,2024-04-30,CUST530,237.26,Books,PayPal,New York
651,2024-05-19,CUST778,367.12,Home,PayPal,Los Angeles
652,2024-06-20,CUST45,297.95,Electronics,Debit Card,Houston
653,2024-06-12,CUST906,431.14,Electronics,Cash,Los Angeles
654,2024-10-03,CUST739,224.05,Groceries,Debit Card,Los Angeles
655,2024-02-11,CUST230,256.25,Clothing,Credit Card,Los Angeles
656,2024-03-11,CUST49,44.38,Home,Credit Card,Miami
657,2024-03-18,CUST285,487.22,Home,Debit Card,New York
658,2024-04-28,CUST941,135.31,Books,Credit Card,New York
659,2024-07-15,CUST431,439.7,Home,Cash,Los Angeles
660,2024-12-21,CUST546,289.84,Electronics,Debit Card,Houston
661,2024-03-19,CUST460,98.73,Electronics,Cash,New York
662,2024-12-27,CUST324,66.39,Clothing,PayPal,Los Angeles
663,2024-04-19,CUST6,382.02,Clothing,Debit Card,New York
664,2024-02-02,CUST402,98.16,Clothing,Credit Card,Miami
665,2024-07-31,CUST200,425.07,Books,Cash,Miami
666,2024-07-27,CUST343,379.36,Books,Cash,New York
667,2024-06-18,CUST84,117.72,Clothing,PayPal,Miami
668,2024-10-04,CUST902,200.36,Groceries,PayPal,Chicago
669,2024-08-26,CUST586,418.84,Groceries,PayPal,New York
670,2024-07-31,CUST828,151.88,Groceries,PayPal,New York
671,2024-02-01,CUST26,209.08,Clothing,Credit Card,Chicago
672,2024-04-15,CUST756,322.09,Books,PayPal,Houston
673,2024-08-03,CUST232,113.04,Home,Debit Card,Miami
674,2024-07-18,CUST707,129.22,Electronics,Credit Card,Houston
675,2024-10-26,CUST434,175.66,Books,Debit Card,New York
676,2024-12-22,CUST981,124.18,Electronics,Debit Card,Los Angeles
677,2024-01-11,CUST77,8.46,Home,Credit Card,Houston
678,2024-10-21,CUST940,445.83,Home,Cash,New York
679,2024-07-13,CUST256,343.35,Books,PayPal,Houston
680,2024-09-01,CUST202,144.32,Electronics,Cash,Houston
681,2024-01-04,CUST169,84.83,Electronics,Credit Card,Los Angeles
682,2024-06-29,CUST338,35.5,Electronics,PayPal,Houston
683,2024-06-01,CUST319,249.49,Groceries,Debit Card,Los Angeles
684,2024-07-18,CUST65,451.83,Groceries,Cash,New York
685,2024-08-02,CUST642,34.9,Home,Credit Card,Chicago
686,2024-10-02,CUST641,379.05,Clothing,Credit Card,Chicago
687,2024-10-06,CUST100,217.9,Electronics,PayPal,New York
688,2024-11-04,CUST29,338.65,Electronics,Debit Card,Miami
689,2024-04-22,CUST492,449.83,Books,Debit Card,Miami
690,2024-09-06,CUST443,225.74,Home,Credit Card,New York
691,2024-04-22,CUST828,488.7,Electronics,Debit Card,Houston
692,2024-05-19,CUST25,338.88,Electronics,Cash,Los Angeles
693,2024-08-11,CUST607,162.61,Groceries,Cash,Chicago
694,2024-09-05,CUST817,386.84,Electronics,Debit Card,Los Angeles
695,2024-01-15,CUST642,457.67,Books,Debit Card,Los Angeles
696,2024-07-18,CUST958,350.55,Home,Credit Card,Los Angeles
697,2024-06-21,CUST343,304.73,Home,Debit Card,Chicago
698,2024-12-08,CUST861,479.85,Electronics,Debit Card,New York
699,2024-12-13,CUST257,286.75,Electronics,PayPal,New York
700,2024-07-26,CUST254,364.94,Electronics,Cash,Houston
701,2024-03-25,CUST111,162.94,Books,PayPal,Los Angeles
702,2024-08-27,CUST485,182.27,Clothing,PayPal,Houston
703,2024-03-06,CUST245,406.43,Electronics,Credit Card,Los Angeles
704,2024-11-14,CUST982,188.37,Clothing,Debit Card,Chicago
705,2024-09-30,CUST349,153.62,Home,Credit Card,New York
706,2024-01-14,CUST853,247.1,Home,Cash,New York
707,2024-07-20,CUST56,275.23,Groceries,Credit Card,Chicago
708,2024-10-30,CUST842,373.76,Groceries,PayPal,Miami
709,2024-10-15,CUST342,117.92,Electronics,PayPal,Chicago
710,2024-12-05,CUST533,89.42,Groceries,Credit Card,Houston
711,2024-01-14,CUST814,346.98,Home,Debit Card,New York
712,2024-02-12,CUST243,207.82,Electronics,Cash,Houston
713,2024-11-25,CUST967,440.59,Electronics,Debit Card,Los Angeles
714,2024-08-07,CUST75,165.56,Home,Debit Card,New York
715,2024-03-10,CUST795,399.14,Home,Credit Card,Chicago
716,2024-08-24,CUST615,472.88,Electronics,Credit Card,New York
717,2024-04-03,CUST635,204.6,Clothing,Debit Card,Chicago
718,2024-01-26,CUST450,435.0,Books,PayPal,New York
719,2024-05-13,CUST783,234.87,Clothing,Debit Card,Los Angeles
720,2024-07-13,CUST98,80.58,Electronics,Credit Card,Los Angeles
721,2024-06-16,CUST641,370.24,Clothing,PayPal,Los Angeles
722,2024-04-18,CUST458,195.85,Books,Credit Card,New York
723,2024-08-20,CUST593,475.07,Home,Credit Card,Miami
724,2024-06-16,CUST128,437.31,Books,PayPal,Houston
725,2024-06-21,CUST88,395.19,Books,Debit Card,Houston
726,2024-07-13,CUST998,193.82,Home,Debit Card,Los Angeles
727,2024-05-22,CUST63,435.77,Books,Credit Card,New York
728,2024-08-03,CUST939,78.95,Clothing,Debit Card,Miami
729,2024-05-09,CUST35,186.03,Electronics,Credit Card,Los Angeles
730,2024-02-11,CUST387,220.02,Clothing,Cash,Chicago
731,2024-08-28,CUST321,409.62,Books,Debit Card,New York
732,2024-01-10,CUST912,453.15,Clothing,Credit Card,Houston
733,2024-10-03,CUST869,79.76,Electronics,PayPal,Chicago
734,2024-01-27,CUST711,473.29,Groceries,Credit Card,New York
735,2024-06-28,CUST67,112.41,Electronics,Credit Card,Los Angeles
736,2024-04-24,CUST802,13.11,Groceries,Debit Card,Chicago
737,2024-11-28,CUST131,238.78,Home,Credit Card,Miami
738,2024-02-05,CUST64,139.09,Electronics,PayPal,Houston
739,2024-11-29,CUST942,102.89,Groceries,PayPal,Houston
740,2024-01-21,CUST822,251.17,Home,PayPal,Chicago
741,2024-01-16,CUST453,83.37,Electronics,Cash,Los Angeles
742,2024-05-06,CUST57,415.74,Clothing,Debit Card,Los Angeles
743,2024-04-12,CUST309,427.64,Home,PayPal,Miami
744,2024-01-11,CUST626,142.45,Groceries,Cash,New York
745,2024-11-14,CUST642,99.02,Electronics,Cash,Los Angeles
746,2024-03-19,CUST443,305.38,Electronics,Cash,Houston
747,2024-05-02,CUST68,252.07,Books,Debit Card,Los Angeles
748,2024-03-05,CUST105,220.38,Groceries,Debit Card,Miami
749,2024-08-30,CUST694,426.54,Electronics,PayPal,Chicago
750,2024-12-08,CUST58,246.23,Electronics,PayPal,Houston
751,2024-02-28,CUST573,334.57,Groceries,PayPal,Chicago
752,2024-10-15,CUST54,179.92,Electronics,Debit Card,Los Angeles
753,2024-04-21,CUST302,57.48,Clothing,Credit Card,Los Angeles
754,2024-08-26,CUST871,476.71,Clothing,PayPal,Miami
755,2024-12-24,CUST391,354.48,Electronics,Credit Card,New York
756,2024-05-11,CUST412,305.87,Home,Debit Card,Miami
757,2024-07-07,CUST99,75.03,Books,Cash,Chicago
758,2024-03-26,CUST633,261.79,Electronics,Debit Card,Miami
759,2024-11-06,CUST771,249.64,Clothing,Debit Card,New York
760,2024-11-06,CUST421,112.12,Books,Debit Card,New York
761,2024-02-28,CUST239,247.8,Groceries,Cash,New York
762,2024-03-24,CUST886,478.64,Electronics,PayPal,Miami
763,2024-06-08,CUST614,317.6,Clothing,Debit Card,Chicago
764,2024-02-25,CUST807,172.6,Home,PayPal,New York
765,2024-10-23,CUST676,158.75,Home,Credit Card,Houston
766,2024-01-14,CUST639,311.15,Electronics,PayPal,Los Angeles
767,2024-06-08,CUST11,307.76,Books,Debit Card,Houston
768,2024-10-21,CUST465,301.56,Electronics,PayPal,Houston
769,2024-12-12,CUST394,267.17,Electronics,PayPal,Chicago
770,2024-07-11,CUST476,173.84,Clothing,Cash,New York
771,2024-07-22,CUST815,189.81,Home,Cash,New York
772,2024-04-11,CUST439,345.81,Groceries,Credit Card,Chicago
773,2024-02-08,CUST902,68.43,Books,PayPal,Houston
774,2024-10-30,CUST636,284.84,Books,PayPal,Miami
775,2024-12-19,CUST635,239.39,Clothing,Credit Card,Los Angeles
776,2024-11-17,CUST104,13.77,Groceries,Debit Card,New York
777,2024-05-04,CUST348,188.15,Electronics,Credit Card,Chicago
778,2024-02-22,CUST667,126.82,Home,Credit Card,Houston
779,2024-12-22,CUST961,472.57,Clothing,Cash,Chicago
780,2024-06-03,CUST692,345.7,Groceries,PayPal,New York
781,2024-12-16,CUST802,455.52,Groceries,PayPal,New York
782,2024-11-03,CUST27,451.76,Home,PayPal,Los Angeles
783,2024-03-02,CUST465,318.77,Books,Cash,Miami
784,2024-10-16,CUST530,451.41,Groceries,Cash,Chicago
785,2024-01-22,CUST337,240.71,Groceries,Credit Card,Chicago
786,2024-06-26,CUST602,143.86,Books,PayPal,Chicago
787,2024-09-29,CUST198,173.67,Groceries,Credit Card,Miami
788,2024-08-07,CUST111,397.94,Clothing,PayPal,Chicago
789,2024-12-04,CUST106,350.67,Home,PayPal,Houston
790,2024-07-08,CUST13,451.42,Electronics,Credit Card,Chicago
791,2024-02-05,CUST610,482.91,Clothing,PayPal,Los Angeles
792,2024-09-16,CUST731,391.89,Home,Credit Card,New York
793,2024-11-27,CUST70,288.28,Electronics,Debit Card,New York
794,2024-06-23,CUST608,456.13,Electronics,PayPal,Miami
795,2024-01-07,CUST809,355.51,Groceries,PayPal,New York
796,2024-08-03,CUST861,306.65,Books,Cash,Miami
797,2024-09-07,CUST199,407.59,Home,PayPal,New York
798,2024-02-24,CUST927,128.3,Electronics,Credit Card,Los Angeles
799,2024-08-09,CUST587,283.83,Groceries,Debit Card,Los Angeles
800,2024-07-04,CUST130,445.83,Electronics,PayPal,Los Angeles
